expand href,column-occurred,column-city,column-state,column-country,column-shape,column-summary,column-reported,column-hasimage,column-explanation
https://nuforc.org/sighting/?id=175495,03/14/2002 03:30,On my way to petaluma ca . From novato ca,CA,USA,Triangle,Huge black triangle ship. It had no fuel burners or made noise it sat over me for like 2 min,04/24/2023,,
https://nuforc.org/sighting/?id=182365,02/01/2002 17:00,Hodsager,,Denmark,Disk,Huge UFO hovering above entry to forest,07/22/2024,,
https://nuforc.org/sighting/?id=189182,12/31/2001 23:00,T'bilisi,Tbilisi,Georgia,Disk,"Disc-shaped UFO with rotating lights and temporal anomalies, silent, seen in Tbilisi with a cousin who has no memory of the event",04/26/2025,Y,
https://nuforc.org/sighting/?id=184072,10/14/2001 02:30,Barnsdall,OK,USA,Rectangle,"Triangle aircraft flying under low overcast clouds, with bright white beams moving independently searching the ground. No sound",11/13/2024,,
https://nuforc.org/sighting/?id=182712,09/11/2001 16:30,Milford,ME,USA,Sphere,A silver sphere that emitted an electric blue reflection or force field maybe.,08/20/2024,,
https://nuforc.org/sighting/?id=183954,09/07/2001 21:50,Mykolaiv,Mykolaiv Oblast,Ukraine,Other,The most interesting thing is that the object hovering near the chimney of the natural gas boiler room reacted to me.,11/10/2024,Y,
https://nuforc.org/sighting/?id=173999,09/01/2001 21:30,open ocean,,Unspecified,Egg,An Elliptical radiating white light spaceship with no specific edges stopped dead center above my boat for about 10 seconds.,01/18/2023,,
https://nuforc.org/sighting/?id=177288,07/21/2001 23:00,Meadville,PA,USA,Orb,I encountered aliens in the woods while playing hide and seek with family.,08/02/2023,Y,
https://nuforc.org/sighting/?id=171662,07/01/2001 19:30,Mississauga,ON,Canada,Disk,"A force entered my mind and ""told"" me to look outside",09/09/2022,,
https://nuforc.org/sighting/?id=187900,05/16/2001 15:30,Benson,NC,USA,Circle,"My 2 dogs looked up, so did I, and I saw a craft that was as big as the sky I could see",02/23/2025,,
https://nuforc.org/sighting/?id=189572,04/09/2001 01:00,Villavicencio,Meta,Colombia,Light,"We saw her with a friend for 3 consecutive nights, on the 4th day she perched above us at a height of 3 meters.",05/12/2025,,
https://nuforc.org/sighting/?id=179451,01/23/2001 22:00,New York,NY,USA,Light,"At periscope depth I thought it was a squadron of helicopters in formation. at 12, 2, 6, 8, 10 oclock and 1 at 3 outside the formation.",11/24/2023,,
https://nuforc.org/sighting/?id=189040,12/23/2000 06:00,Belvidere,TN,USA,Triangle,Moving slow. Big triangle shape craft moving about 5 to 10 miles passing over. Had 3 lights on it.,04/18/2025,,
https://nuforc.org/sighting/?id=186855,09/08/2000 14:27,Greencastle,IN,USA,Oval,"Made to look like a ufo or it was a ufo. Looked rubbery no reflect of sun, floated and wobbled probably 53’ft long 10’ft tall",01/14/2025,Y,
https://nuforc.org/sighting/?id=183327,09/01/2000 21:00,Holland,MN,USA,Triangle,"Low flying ""cloaked"" triangle",10/05/2024,,
https://nuforc.org/sighting/?id=183029,08/12/2000 22:00,Abita Springs,LA,USA,Triangle,A large triangular craft,09/13/2024,,
https://nuforc.org/sighting/?id=184828,08/07/2000 21:30,,NV,USA,Triangle,Large triangle with multiple glowing lights,12/06/2024,,
https://nuforc.org/sighting/?id=180127,08/04/2000 22:45,Sandown,England,United Kingdom,Triangle,"Night time, very fast, no sound, left a very brief chem trail same colour of the lights, traveled distance across sky disappeared.",01/23/2024,,
https://nuforc.org/sighting/?id=186194,07/21/2000 04:45,Shannonville,ON,Canada,Changing,"Not of this world, incredible, just colours in the sky shimmering ,then a Lazer light shone on the next hill,miles away",12/30/2024,,
https://nuforc.org/sighting/?id=187961,07/01/2000 23:00,Poznań,Województwo wielkopolskie,Poland,Other,An object flew over my house.,02/26/2025,,
https://nuforc.org/sighting/?id=175835,06/03/2000 22:00,Roscommon,MI,USA,Oval,Pulsing lights on oval shaped craft hovering,05/19/2023,Y,
https://nuforc.org/sighting/?id=182167,05/25/2000 22:00,Phoenix,AZ,USA,Rectangle,"Blackish gray rectangle, all of the sudden it just like teleported to about halfway from where it was to me",07/06/2024,,
https://nuforc.org/sighting/?id=188962,05/11/2000 21:00,Phoenix,AZ,USA,Rectangle,I saw a dark gray rectangle spacecraft 15 ft over my head,04/14/2025,,
https://nuforc.org/sighting/?id=189133,04/01/2000 17:30,,Quindío,Colombia,Oval,"Type of Report: Unidentified Flying Object Sighting Location: Armenia, Quindío, Colombia Approximate Date: 1990s or early 2000s",04/23/2025,,
https://nuforc.org/sighting/?id=172610,01/07/2000 01:10,Elmendorf AFB,AK,USA,Formation,3 white Orbs/Spheres,10/27/2022,Y,
https://nuforc.org/sighting/?id=68600,12/19/1999 15:00,Rio Piedras,PR,USA,Rectangle,A huge rectangular craft with metal ibeams containg a yellow cylinder I was on the roof of my house about to clean the leaves wh,02/12/2009,,
https://nuforc.org/sighting/?id=184206,08/25/1999 17:30,Lake Como,PA,USA,Changing,"Slow motion fireball, interview, follow up craft",11/16/2024,Y,
https://nuforc.org/sighting/?id=181908,06/16/1999 19:30,Bedford,VA,USA,Triangle,Black triangle seen hovering over on ramp to HWY 460.,06/17/2024,,
https://nuforc.org/sighting/?id=189783,06/01/1999 16:00,Alpine,CA,USA,Changing,"This came into my home. A large round saffire blue craft, with 3 smaller ones flying out of it. A symmetrical pyramid shaped object .",05/21/2025,,
https://nuforc.org/sighting/?id=177376,04/11/1999 20:30,Mcminnville,TN,USA,Triangle,"Noticed a light beaming down on the residence and area listed. We stopped, no noise, no environmental disturbance, gone in an instant.",08/05/2023,Y,
https://nuforc.org/sighting/?id=176109,03/10/1999 19:00,Newark,DE,USA,Triangle,"Bright light, tubular V shaped visible against blue sky",06/07/2023,,
https://nuforc.org/sighting/?id=56407,02/10/1999 23:00,Lake Makokibatan (Canada),ON,Canada,Orb,Orange sphere descends and touches surface of wilderness lake.,04/25/2007,,
https://nuforc.org/sighting/?id=186456,11/17/1998 17:30,Ermioni,,Greece,Disk,"A massive, dome-topped UFO hovering silently in the sky",01/05/2025,,
https://nuforc.org/sighting/?id=165596,11/01/1998 01:00,GreenBay,WI,USA,Circle,"1998 GreenBay, WI Sightings of 3 Bright Lights Hovering over Legacy Funeral Home then Became 1 BIG LIGHT and SHOT UP to skies",11/29/2021,,
https://nuforc.org/sighting/?id=177324,10/23/1998 16:00,Springfield,MA,USA,Triangle,"Large black triangle, very low, slow, and silent",08/07/2023,,
https://nuforc.org/sighting/?id=187554,10/08/1998 16:30,Albuquerque,NM,USA,Cigar,Flew within 30ft of craft off my right wingtip,02/06/2025,,
https://nuforc.org/sighting/?id=177644,09/18/1998 23:58,Clinton,CT,USA,Circle,Standing on my back deck at approximately midnight having a cigarette before going to bed a green sphere appeared at tree top level,08/15/2023,,
https://nuforc.org/sighting/?id=184287,08/12/1998 23:45,Bryant,AL,USA,Triangle,Black triangle with white lights at approximately 150 yards elevation witnessed from 225 yards distance,11/18/2024,Y,
https://nuforc.org/sighting/?id=176365,08/01/1998 21:00,Amherst,MA,USA,Triangle,"Black craft, flat triangle shaped on bottom, pyramid-like on top/from side, hovering silently, moved slowly, then instantly sped off",06/20/2023,,
https://nuforc.org/sighting/?id=185842,07/28/1998 02:00,Aldershot,England,United Kingdom,Triangle,I woke up around 2 am to a humming sound.,12/23/2024,,
https://nuforc.org/sighting/?id=187827,07/08/1998 22:30,Mosney Accomodation Centre,County Meath,Ireland,Disk,"A huge disk shaped UFO glided over the roof top of the apartments, turned around and slowly disappeared in the distance",02/19/2025,,
https://nuforc.org/sighting/?id=45433,04/01/1998 03:00,,,Unspecified,Triangle,"Around five years ago, while on one of my many engineering rated work assignments, I spotted three very large triangular objects",08/03/2005,,
https://nuforc.org/sighting/?id=189331,03/12/1998 19:00,Stantonbury,England,United Kingdom,Triangle,Black Triangle shaped UFO/UAP,05/02/2025,Y,
https://nuforc.org/sighting/?id=189912,12/24/1997 23:55,Lawton,OK,USA,Triangle,A huge craft silently and slowly moving south to north. Low diffuse lights barely perceptible along the edges,05/27/2025,Y,
https://nuforc.org/sighting/?id=183908,11/05/1997 17:30,Danbury,CT,USA,Triangle,I saw an HUGE set of lights almost the same as the Phoenix sitings except both front sides of the mile wide triangle had white lights.,11/08/2024,,
https://nuforc.org/sighting/?id=181244,10/31/1997 19:49,Airway Heights,WA,USA,Oval,Saw a Bright Green low flying object with 2 others twice,04/23/2024,,
https://nuforc.org/sighting/?id=188500,09/20/1997 02:00,Nottingham,England,United Kingdom,Triangle,"Triangular, 3 dimensional, lower section, smaller than top section, what seemed to be entrance /exit ports, no glasses that I could see",03/24/2025,,
https://nuforc.org/sighting/?id=179669,09/10/1997 19:32,Tonopah,AZ,USA,Triangle,Craft came in contact with us in our RV,12/10/2023,,
https://nuforc.org/sighting/?id=67637,09/07/1997 12:00,Gulf of Mexico,LA,USA,Cigar,Mercury colored Cigar shaped USO surfaced near Oil Plarform in Gulf of Mexico,12/26/2008,,
https://nuforc.org/sighting/?id=188578,08/31/1997 01:00,Saratov,Saratov Oblast,Russia,Other,Flying machine.,03/27/2025,,
https://nuforc.org/sighting/?id=185145,07/30/1997 22:00,Geneva,OH,USA,Rectangle,A large craft came in from over the lake and proceeded to track us as we ran towards our car.,12/13/2024,,
https://nuforc.org/sighting/?id=178462,07/27/1997 19:33,Between Santa Cruz and Davenport Ca,CA,USA,Orb,"Noticed in rear view mirror object depending slowly behind us and to our left. Came forward towards us and paralleled our car,",09/27/2023,,
https://nuforc.org/sighting/?id=172919,07/13/1997 18:30,Balfour,Mpumalanga,South Africa,Disk,Silent pulsating light from the size of a dinner plate to about 4 meters in diameter,11/11/2022,,
https://nuforc.org/sighting/?id=176825,07/04/1997 23:45,Great Falls,MT,USA,Circle,Followed by large glowing ball on moonless night.,07/17/2023,,
https://nuforc.org/sighting/?id=2496,07/04/1997 22:00,"Granite City (5min.from St.Louis,MO.)",IL,USA,Light,A blue-green light moved so fast across the sky I had to turn my head to keep up with it.,07/08/1997,,
https://nuforc.org/sighting/?id=132106,06/15/1997 18:00,Borrego Springs,CA,USA,Orb,"Superstition Hill UFO sighting summer 1997 I went camping off of Old Kane Springs Road, Borrego Springs, California just south of High",01/09/2017,Y,
https://nuforc.org/sighting/?id=180018,06/06/1997 02:45,Waseca,MN,USA,Triangle,"Dark triangle craft spotted (no lights) hovering in the sky, silently.",01/13/2024,Y,
https://nuforc.org/sighting/?id=176940,05/31/1997 23:00,Baker City,OR,USA,Circle,Moving lights in the sky.,07/22/2023,Y,
https://nuforc.org/sighting/?id=2047,05/27/1997 11:33,,,Australia,Rectangle,a black metallic mass that looked similar to an aircraft carrier on its side (approx length 1500ft long-200-400ft across),03/03/1997,,
https://nuforc.org/sighting/?id=185501,04/01/1997 22:30,Wyandotte,MI,USA,Triangle,No lights or sound.,12/17/2024,,
https://nuforc.org/sighting/?id=172789,03/13/1997 21:30,Gaithersburg,MD,USA,Formation,"My wife, kids and I witnessed a V formation of six copper colored objects that crossed the entire sky in a few seconds.",11/04/2022,,
https://nuforc.org/sighting/?id=176086,02/01/1997 02:00,"Terrace, BC",BC,Canada,Triangle,Black Triangle approx mile across moving slowly (5 mph est) west direction at 4000 to 6000 foot elevation to clear mountains,06/01/2023,,
https://nuforc.org/sighting/?id=185616,09/07/1996 19:30,Monroe,LA,USA,Disk,Dark Gray Disc shaped craft moving from south to north with lights rotating in a circle on the bottom of it.,12/19/2024,,
https://nuforc.org/sighting/?id=188052,08/31/1996 20:00,Heroica Nogales,Sonora,Mexico,Disk,"i saw a ufo with ""frosted windows"" or panels around, dark gray with a red light underneath in the middle.",03/02/2025,Y,
https://nuforc.org/sighting/?id=177595,08/14/1996 16:00,Vancouver,BC,Canada,Unknown,Alien encounter,08/14/2023,,
https://nuforc.org/sighting/?id=189661,07/17/1996 22:45,Aloha,OR,USA,Disk,Brief memory of very large disc soaked UFO with lights in sky above me,05/17/2025,,
https://nuforc.org/sighting/?id=176174,07/13/1996 22:30,Charlotte,NC,USA,Circle,"1 circular object, red, yellow, green, blue lights spinning, smaller version moves out, up accelerates abnormal speed out of site!!",06/09/2023,,
https://nuforc.org/sighting/?id=171028,07/09/1996 00:30,Traverse City,MI,USA,Sphere,Three orange balls in triangle formation. Fourth orange ball North at a distance. It joined the other three. Then departed.,08/09/2022,Y,
https://nuforc.org/sighting/?id=179580,06/05/1996 03:00,Buckeye,AZ,USA,Light,This thing was cloaked with some light bending tech. producing only a quiet barely perceptible hum,12/03/2023,,
https://nuforc.org/sighting/?id=176426,05/09/1996 20:30,Springfield,LA,USA,Triangle,"Triangle craft with 3 lights, no sound and flying low.",06/24/2023,,
https://nuforc.org/sighting/?id=176207,03/16/1996 17:55,"Pearl River, NY",NY,USA,Oval,"My husband and I saw a UFO in daylight, pretty close.",06/11/2023,Y,
https://nuforc.org/sighting/?id=187319,03/10/1996 20:00,,AL,USA,Circle,"400 feet above us, very very close a bright white/blueish ball appeared. Then it came down to us right above the tree line and stopped.",01/29/2025,,
https://nuforc.org/sighting/?id=181740,11/13/1995 03:42,Woodinville,WA,USA,Light,"I woke up to a bright light shining in my window, heard strange and scary sounds, and have missing time (suspected abduction)",05/31/2024,,
https://nuforc.org/sighting/?id=183709,10/15/1995 02:30,Four Corners,TX,USA,Other,"I saw a HUGE Ufo the size of a department store & shaped like a 3 story house with gables, etc.",10/17/2024,Y,
https://nuforc.org/sighting/?id=180248,10/10/1995 05:30,Sequim,WA,USA,Disk,"Directly over the Old Olympic at about 35 mph fr e to w. It was approx.50 ft.across,quiet w/dome,band of lights spinning,craft stationa",02/02/2024,,
https://nuforc.org/sighting/?id=835,09/15/1995 22:00,New York City,NY,USA,,"Woman reports many passengers aboard Staten Isl. ferry witness huge craft rise from, roil water! Excellent report! Video prepared.",09/19/1995,,
https://nuforc.org/sighting/?id=770,08/25/1995 01:30,Breezewood,PA,USA,,"Prof. race car driver encounters bizarre, bright blue obj. hovering above ground in lonely valley. Obj. strobes blue, green, streaks",08/28/1995,,
https://nuforc.org/sighting/?id=753,08/25/1995 00:40,Adamsville,PA,USA,,"Mother, daughter, friend witness huge, lighted ball streak overhead. ""Turned whole sky blue."" Flew N to S. Size of full moon.",08/24/1995,,
https://nuforc.org/sighting/?id=176888,07/13/1995 22:30,Papa flight area,WY,USA,Other,We were responding to an alarm at a peacekeeper missle site in Wyoming. I was a AFC in the United States Air Force.,07/19/2023,,
https://nuforc.org/sighting/?id=183574,07/08/1995 01:30,Billingham,,United Kingdom,Disk,Double disc with bell shaped dome 6 foot of ground 5 foot in front of me,10/24/2024,,
https://nuforc.org/sighting/?id=178555,06/28/1995 23:50,"Bass River, Yarmouth",MA,USA,Triangle,2 nights in a row,10/04/2023,,
https://nuforc.org/sighting/?id=177277,06/22/1995 02:30,Worksop,Nottinghamshire,United Kingdom,Disk,Blocky looking flying saucer.,07/28/2023,,
https://nuforc.org/sighting/?id=177088,06/22/1995 02:30,Worksop,Nottinghamshire,United Kingdom,Disk,Blocky looking flying saucer.,07/28/2023,,
https://nuforc.org/sighting/?id=185939,06/14/1995 16:00,Sankt Augustin,North Rhine-Westphalia,Germany,Disk,Classic flying saucer with extreme acceleration,12/24/2024,,
https://nuforc.org/sighting/?id=183938,06/13/1995 16:00,Hicksville,NY,USA,Circle,Driving on regular suburban street,11/09/2024,,
https://nuforc.org/sighting/?id=177429,06/11/1995 13:00,Brooklyn,NY,USA,Cylinder,30 foot high by 15 foot wide Metallic silver smooth cylinder with silently travels from south to north about 100 feet off the ground.,08/08/2023,Y,
https://nuforc.org/sighting/?id=189813,06/09/1995 21:23,Canora,SK,Canada,Cylinder,Myself and wife were abducted for 12 hours.,05/23/2025,,
https://nuforc.org/sighting/?id=185908,05/24/1995 20:00,,PA,USA,Other,A large craft hovered over the car. Next thing we knew we were parked on the side of the road and watched the craft dissappear,12/23/2024,,
https://nuforc.org/sighting/?id=182305,05/01/1995 00:00,Killen,AL,USA,Cylinder,Similar to Die Glocke,07/16/2024,,
https://nuforc.org/sighting/?id=114,02/02/1995 20:10,Traverse City,MI,USA,,"4 children report seeing disc above them; bathed them in white light. Missing time, clothes. Other observers. Dramatic.",02/03/1995,,
https://nuforc.org/sighting/?id=250,01/07/1995 17:30,McMinnville,TN,USA,,"TN Emer. Man. Agency reports UFO-related flash/explosion near McMinnville, TN. 8-page fax from sheriff's office. Fed. agents.",01/07/1995,,
https://nuforc.org/sighting/?id=175932,12/30/1994 03:00,Groveton,NH,USA,Disk,The craft moved swiftly and then seemed to stay still sometimes. Followed us while driving for several miles.,05/28/2023,,
https://nuforc.org/sighting/?id=226,12/29/1994 21:45,La Crosse,WA,USA,Chevron,"Three seemingly identical black, delta-shaped, ships with a very bright yellow or white ""headlight.""",01/01/1995,Y,
https://nuforc.org/sighting/?id=179733,10/08/1994 19:00,Piru,CA,USA,Disk,Huge low flying craft,12/16/2023,,
https://nuforc.org/sighting/?id=180524,08/12/1994 20:30,Athens,MO,USA,Disk,"Fishing in evening w/ friend, disk appeared slowly over tree line above us and lowered over river and followed river until out of sight",02/21/2024,,
https://nuforc.org/sighting/?id=178429,06/30/1994 20:00,Canton,OH,USA,Other,Hovering object just above rooftops,09/23/2023,,
https://nuforc.org/sighting/?id=174608,06/15/1994 22:00,Dixon,MT,USA,Triangle,"Walking home that night, everything went quiet, in the dark sky I could see a large triangle that was darker than the night sky moving",02/16/2023,,
https://nuforc.org/sighting/?id=186608,06/15/1994 21:00,Mountain Lake Park,MD,USA,Rectangle,Craft was around 300ft with 3 dome lights in each corner.,01/08/2025,,
https://nuforc.org/sighting/?id=180199,06/01/1994 20:00,Orlando,FL,USA,Light,"Bright ball of light hovers, goes up, flies, then disappears.",01/29/2024,,
https://nuforc.org/sighting/?id=184423,05/03/1994 00:00,University Place,WA,USA,Disk,Enroute to local park in the middle of the night me and 3 high school friends spotted a UAP/UFO hovering before zipping off.,11/21/2024,,
https://nuforc.org/sighting/?id=43302,03/01/1994 02:00,"Atlantic Ocean (inflight, USN P-3)",,Atlantic Ocean,Cylinder,Dramatic P-3 Orion Encounter,04/02/2005,,
https://nuforc.org/sighting/?id=189370,02/05/1994 21:37,Aarhus,,Denmark,Disk,"Observed ultra-bright red object in sky; it approached, changed colors, revealed beings in portholes, then shot off at extreme speed.",05/04/2025,,
https://nuforc.org/sighting/?id=185709,01/01/1994 01:00,Rancho Santa Margarita,CA,USA,Chevron,"A craft hovering outside a large backroom window, seemingly pulsating shape as if a large manta ray.",12/21/2024,,
https://nuforc.org/sighting/?id=186924,09/04/1993 12:00,New York,NY,USA,Triangle,September 1993 saturday morning i was riding my dirtbike I stopped to fuel up get a drink out of my backpack and noticed a odd triangle,01/17/2025,Y,
https://nuforc.org/sighting/?id=182439,08/20/1993 18:20,Layton,UT,USA,Disk,"Hovering disc zips away in an instant, begins to return, zips away again and is followed by four F-16's",07/31/2024,,
https://nuforc.org/sighting/?id=186296,08/05/1993 23:50,Trbovlje,Trbovlje,Slovenia,Circle,Floating in the air with lights.,01/01/2025,,
https://nuforc.org/sighting/?id=183370,08/01/1993 19:30,Paducah,KY,USA,Cylinder,"Gray, rotating cylinders above our house",10/07/2024,,
https://nuforc.org/sighting/?id=177087,07/29/1993 20:59,Caister on sea.,Norfolk,United Kingdom,Diamond,Black kite/Diamond with lights at each point.,07/28/2023,,
https://nuforc.org/sighting/?id=144954,07/01/1993 12:00,Lexington,KY,USA,Teardrop,"Craft in Lexington, teardrop shaped, near University of Kentucky, appearing to children.",02/19/2019,Y,
https://nuforc.org/sighting/?id=183810,06/16/1993 06:00,Pottsville,TX,USA,Unknown,UFO in trees at Central Texas farm with possible entity(?),11/02/2024,,
https://nuforc.org/sighting/?id=178651,05/20/1993 03:00,Palm City,FL,USA,Light,"Light on horizon zipping around, over several nights, then approached house last night",09/30/2023,,
https://nuforc.org/sighting/?id=177514,05/15/1993 11:43,Marine Corps Base Camp Foster,Okinawa Prefecture,Japan,Other,Slowly hovering over the military base towards the Ocean.,08/10/2023,,
https://nuforc.org/sighting/?id=188592,05/12/1993 02:00,San Diego,CA,USA,Cylinder,It came out of the water vertically,03/28/2025,,
https://nuforc.org/sighting/?id=179478,04/24/1993 21:00,Glendale,CA,USA,Circle,"30 years ago I saw a UFO, Glendale CA",11/25/2023,,
https://nuforc.org/sighting/?id=185053,01/01/1993 19:00,Parkes,New South Wales,Australia,Egg,"Travelling between Parkes and Orange, stationary hovering craft approx 300-500 metres from road",12/12/2024,Y,
https://nuforc.org/sighting/?id=187033,08/22/1992 01:30,Antrobus,England,United Kingdom,Triangle,Floated above the lake towards us and then over us,01/21/2025,Y,
https://nuforc.org/sighting/?id=165828,07/01/1992 22:00,Botwood,NL,Canada,Triangle,Triangle UFO light tec emotion tec,12/12/2021,,
https://nuforc.org/sighting/?id=176265,06/01/1992 20:30,Orfordville,WI,USA,Triangle,Triangle hovering and when moving rapidly changing direction,06/14/2023,,
https://nuforc.org/sighting/?id=181259,05/12/1992 19:45,Corydon,IN,USA,Sphere,Large Yellow/orange sphere sailed over highway from North to South,04/24/2024,Y,
https://nuforc.org/sighting/?id=183026,04/05/1992 20:00,San Francisco,CA,USA,Changing,A black triangle that morphed into 9 white orbs,09/13/2024,,
https://nuforc.org/sighting/?id=179373,01/05/1992 17:45,Sullivan's Island,SC,USA,Other,in attachment,11/13/2023,Y,
https://nuforc.org/sighting/?id=184291,10/21/1991 20:30,Buncrana,County Donegal,Ireland,Triangle,A very large black triangle stationary in the sky.,11/18/2024,,
https://nuforc.org/sighting/?id=139102,10/01/1991 14:00,Algiers (Algeria),,Algeria,Disk,Silver-colored aircraft over Algeria.,03/06/2018,Y,
https://nuforc.org/sighting/?id=176367,08/19/1991 08:15,Belton,TX,USA,Sphere,"Some type of Electrically Propelled, composite fuselage, Craft floated overhead at a slow speed, heading toward Ft. Hood Army Post.",06/20/2023,Y,
https://nuforc.org/sighting/?id=182138,02/07/1991 16:00,Chouteau,OK,USA,Egg,"Egg shaped craft, silver, lights, orbs,",07/02/2024,,
https://nuforc.org/sighting/?id=174952,01/18/1991 23:00,Szolnok,Jász-Nagykun-Szolnok County,Hungary,Other,"Large bright object slowly and silently glided across the sky, then instantly accelerated and disappeared.",03/10/2023,Y,
https://nuforc.org/sighting/?id=184612,01/15/1991 00:15,,,Unspecified,Sphere,A white light descended from high altitude with no noise then moved slowly along unit area as a burning ball that changed colors.,11/29/2024,,
https://nuforc.org/sighting/?id=176869,10/24/1990 18:00,"Mutiple places Kelme, Aukstelke, Siauliai",Šiauliai District Municipality,Lithuania,Disk,Disc shaped or upside down hat shaped craft with lights around it.,07/20/2023,Y,
https://nuforc.org/sighting/?id=185236,10/01/1990 19:00,Richmond,VA,USA,Diamond,Large diamond shaped craft with white lights at each corner and a larger circular red light in the center.,12/14/2024,,
https://nuforc.org/sighting/?id=174678,09/14/1990 21:20,Ewa Beach,HI,USA,Sphere,4 active duty Navy see sphere in sky that splits,02/20/2023,,
https://nuforc.org/sighting/?id=176003,07/21/1990 22:15,Cedar,IA,USA,Light,"Hovering above my car saw an Extremely Fast Object hover over me, then it would just rocket at unbelievable speed above Hwy.",05/31/2023,,
https://nuforc.org/sighting/?id=189762,06/01/1990 20:00,Bridgeton,NJ,USA,Disk,Disk hovered over my head then took off,05/20/2025,,
https://nuforc.org/sighting/?id=179710,11/15/1989 00:00,Fort Irwin,CA,USA,Triangle,3 white lights in a triangle in a stationary small cloud in a cloudless sky turning every 2-3 seconds 2 hours then off,12/14/2023,,
https://nuforc.org/sighting/?id=179905,11/06/1989 01:00,Washington,DC,USA,Other,Bizarre silent helicopter,12/26/2023,,
https://nuforc.org/sighting/?id=179819,07/13/1989 20:00,Catonsville,MD,USA,Triangle,"Edmondson & Rolling Rd driving suddenly HUGE triangle craft is above us silent, VERY low & NO lights. Follow a fee then it vanished",01/02/2024,,
https://nuforc.org/sighting/?id=184603,07/07/1989 03:39,Djemaa Beni Habibi,Jijel Province,Algeria,Circle,flying saucer,11/29/2024,,
https://nuforc.org/sighting/?id=164502,07/01/1989 18:00,Poipu,HI,USA,Triangle,"Triangle object, 3 lights @ each corner, larger red/yellow light in center",09/04/2021,Y,
https://nuforc.org/sighting/?id=185849,06/09/1989 21:20,Waco,TX,USA,Triangle,It was at night and I could very visibly see the craft silhouette in the city light . It was 4 to 500 ft up. Speed 20 mph. No sound.,12/23/2024,,
https://nuforc.org/sighting/?id=178514,09/18/1988 17:46,Surrey,BC,Canada,Disk,We witnessed a large ship about 120 feet above us that was disk like ship that stood still with lights on the outer bottom with no soun,09/27/2023,Y,
https://nuforc.org/sighting/?id=186454,08/17/1988 02:00,Battle Ground,WA,USA,Cigar,"Blimp like, very quiet (no sound), moving very slow with warm lights not blinding.",01/05/2025,,
https://nuforc.org/sighting/?id=184831,08/01/1988 04:45,Corpus Christi,TX,USA,Unknown,Very close but they were hidden in a fog,12/06/2024,,
https://nuforc.org/sighting/?id=181203,05/20/1988 14:00,Sonoita,AZ,USA,Circle,"I was active duty in the USAF, a jet engine mechanic and observed three circular crafts",04/19/2024,,
https://nuforc.org/sighting/?id=180144,08/29/1987 12:00,Sonoita,AZ,USA,Circle,After a morning hike I went back to my van and looked up....3 space craft were flying overhead low enough for me to make out details...,01/21/2024,,
https://nuforc.org/sighting/?id=189408,08/12/1987 17:45,Louisville,KY,USA,Rectangle,"Fire, missing time, psychological effect",05/06/2025,,
https://nuforc.org/sighting/?id=182027,07/14/1987 01:30,Sacramento,CA,USA,Unknown,An experience with an NHI,06/24/2024,Y,
https://nuforc.org/sighting/?id=183190,06/19/1987 10:50,Sonoita,AZ,USA,Sphere,"As I left the creek to get to my car parked along the road I looked up and there were 3 huge gray, silent saucer shaped airborne ships.",09/25/2024,,
https://nuforc.org/sighting/?id=187179,06/12/1987 00:10,Southbury,CT,USA,Circle,A huge black circular disc with colored lights around it. We drove right under it,01/25/2025,Y,
https://nuforc.org/sighting/?id=184759,11/05/1986 20:10,Tacoma,WA,USA,Other,Red Orb hovering over power transformers at substation.,12/04/2024,,
https://nuforc.org/sighting/?id=174978,11/02/1986 22:00,Anaheim,CA,USA,Fireball,"While inside a tent at night in my backyard, I saw a glowing fireball descend & stop above a power pole. A being inside observed me.",03/11/2023,Y,
https://nuforc.org/sighting/?id=175462,10/25/1986 23:45,Fairfield,CT,USA,Triangle,Slow moving black triangle 1000 ft high directly overhead,04/23/2023,,
https://nuforc.org/sighting/?id=181883,10/15/1986 16:03,Roswell,NM,USA,Disk,"Photographs taken at the crash site at Roswell, wrecked ufo, alien body, nightime, 2 photos one just the ufo ond one what I described.",06/15/2024,,
https://nuforc.org/sighting/?id=184114,08/10/1986 02:02,St. Cloud,MN,USA,Circle,"Was taken into the craft, studied by the greys, had surgery performed, taken back to my kitchen after 4 hours.",11/13/2024,,
https://nuforc.org/sighting/?id=190281,05/15/1986 12:00,Fleetwood,England,United Kingdom,Triangle,"A large solid metallic triangle craft, it was so close I could see the panels and rivets.",06/12/2025,,
https://nuforc.org/sighting/?id=178326,03/12/1986 11:45,Santa Monica,CA,USA,Triangle,"Black triangle, est. football field size, 7-9 dim lights, silent, 10-15mph",09/17/2023,,
https://nuforc.org/sighting/?id=185246,12/23/1985 19:00,Leesville,LA,USA,Disk,UFO seen from vehicle. Sitting still and then accelerating instantly to supersonic speed.,12/15/2024,,
https://nuforc.org/sighting/?id=186443,09/20/1985 21:15,Youngstown,OH,USA,Cigar,"2 objects were hermetically sealed, silent and traveling around cessna speed on approach.",01/05/2025,,
https://nuforc.org/sighting/?id=178034,08/14/1985 11:47,Old Greenwich,NY,USA,Disk,"Enormous craft, broad daylight hovering above my neighbors house",09/04/2023,,
https://nuforc.org/sighting/?id=182005,07/20/1985 18:14,Highland Township,IN,USA,Triangle,Saw a humongous triangular shaped object that was absolutely silent and flying low with white lights in the corners underneath,06/23/2024,,
